code,province,date,avg_relative_humidity
264,Gyeongsangnam-do,2020-08-16,77.3
266,Jeollanam-do,2020-08-16,75.6
268,Jeollanam-do,2020-08-16,84.3
271,Gyeongsangbuk-do,2020-08-16,88.3
272,Gyeongsangbuk-do,2020-08-16,84.6
273,Gyeongsangbuk-do,2020-08-16,82.3
276,Gyeongsangbuk-do,2020-08-16,86.6
277,Gyeongsangbuk-do,2020-08-16,71.6
278,Gyeongsangbuk-do,2020-08-16,80
279,Gyeongsangbuk-do,2020-08-16,86
281,Gyeongsangbuk-do,2020-08-16,75
283,Gyeongsangbuk-do,2020-08-16,74.1
284,Gyeongsangnam-do,2020-08-16,81.4
285,Gyeongsangnam-do,2020-08-16,78.3
288,Gyeongsangnam-do,2020-08-16,75.3
289,Gyeongsangnam-do,2020-08-16,80.1
294,Gyeongsangnam-do,2020-08-16,79.3
295,Gyeongsangnam-do,2020-08-16,79.9
90,Gangwon-do,2020-08-17,69.3
93,Gangwon-do,2020-08-17,88.1
95,Gangwon-do,2020-08-17,97.4
98,Gyeonggi-do,2020-08-17,90.4
99,Gyeonggi-do,2020-08-17,90.4
100,Gangwon-do,2020-08-17,86.5
101,Gangwon-do,2020-08-17,81.6
102,Incheon,2020-08-17,98.6
104,Gangwon-do,2020-08-17,70.5
105,Gangwon-do,2020-08-17,63.5
106,Gangwon-do,2020-08-17,74
108,Seoul,2020-08-17,77.9
112,Incheon,2020-08-17,81.5
114,Gangwon-do,2020-08-17,73.1
115,Gyeongsangbuk-do,2020-08-17,75.9
119,Gyeonggi-do,2020-08-17,83.4
121,Gangwon-do,2020-08-17,82.5
127,Chungcheongbuk-do,2020-08-17,79.9
129,Chungcheongnam-do,2020-08-17,82.6
130,Gyeongsangbuk-do,2020-08-17,76.3
131,Chungcheongbuk-do,2020-08-17,71.6
133,Daejeon,2020-08-17,82.6
135,Chungcheongbuk-do,2020-08-17,78.6
136,Gyeongsangbuk-do,2020-08-17,79.5
137,Gyeongsangbuk-do,2020-08-17,81.6
138,Gyeongsangbuk-do,2020-08-17,70.4
140,Jeollabuk-do,2020-08-17,85.8
143,Daegu,2020-08-17,66.5
146,Jeollabuk-do,2020-08-17,76.1
152,Ulsan,2020-08-17,81.1
155,Gyeongsangnam-do,2020-08-17,76.1
156,Gwangju,2020-08-17,84.5
159,Busan,2020-08-17,78
162,Gyeongsangnam-do,2020-08-17,90.9
165,Jeollanam-do,2020-08-17,80.8
168,Jeollanam-do,2020-08-17,78.9
169,Jeollanam-do,2020-08-17,94.4
170,Jeollanam-do,2020-08-17,82.8
172,Jeollabuk-do,2020-08-17,83.6
174,Jeollanam-do,2020-08-17,81.5
177,Chungcheongnam-do,2020-08-17,79.3
184,Jeju-do,2020-08-17,73.6
185,Jeju-do,2020-08-17,85.4
188,Jeju-do,2020-08-17,79.6
189,Jeju-do,2020-08-17,83.5
192,Gyeongsangnam-do,2020-08-17,81.3
201,Incheon,2020-08-17,90.1
202,Gyeonggi-do,2020-08-17,84.6
203,Gyeonggi-do,2020-08-17,85
211,Gangwon-do,2020-08-17,80.3
212,Gangwon-do,2020-08-17,79.9
216,Gangwon-do,2020-08-17,73.9
217,Gangwon-do,2020-08-17,83.9
221,Chungcheongbuk-do,2020-08-17,83.6
226,Chungcheongbuk-do,2020-08-17,82.6
232,Chungcheongnam-do,2020-08-17,86.1
235,Chungcheongnam-do,2020-08-17,84.8
236,Chungcheongnam-do,2020-08-17,84.9
238,Chungcheongnam-do,2020-08-17,81.4
239,Sejong,2020-08-17,80
243,Chungcheongnam-do,2020-08-17,85.8
244,Jeollabuk-do,2020-08-17,85.5
245,Jeollabuk-do,2020-08-17,77.6
247,Jeollabuk-do,2020-08-17,80.6
248,Jeollabuk-do,2020-08-17,89.1
251,Jeollabuk-do,2020-08-17,77.9
252,Jeollanam-do,2020-08-17,81.9
253,Gyeongsangnam-do,2020-08-17,79.1
254,Jeollabuk-do,2020-08-17,81.9
255,Gyeongsangnam-do,2020-08-17,77.8
257,Gyeongsangnam-do,2020-08-17,78
258,Jeollanam-do,2020-08-17,85.3
259,Jeollanam-do,2020-08-17,79.6
260,Jeollanam-do,2020-08-17,83.4
261,Jeollanam-do,2020-08-17,85.5
262,Jeollanam-do,2020-08-17,82.4
263,Gyeongsangnam-do,2020-08-17,76.8
264,Gyeongsangnam-do,2020-08-17,77.4
266,Jeollanam-do,2020-08-17,73.3
268,Jeollanam-do,2020-08-17,83
271,Gyeongsangbuk-do,2020-08-17,82.9
272,Gyeongsangbuk-do,2020-08-17,74
273,Gyeongsangbuk-do,2020-08-17,81
276,Gyeongsangbuk-do,2020-08-17,91.1
277,Gyeongsangbuk-do,2020-08-17,75
278,Gyeongsangbuk-do,2020-08-17,84.4
279,Gyeongsangbuk-do,2020-08-17,86.1
281,Gyeongsangbuk-do,2020-08-17,76.8
283,Gyeongsangbuk-do,2020-08-17,79
284,Gyeongsangnam-do,2020-08-17,80
285,Gyeongsangnam-do,2020-08-17,82.3
288,Gyeongsangnam-do,2020-08-17,76.6
289,Gyeongsangnam-do,2020-08-17,79.5
294,Gyeongsangnam-do,2020-08-17,77.4
295,Gyeongsangnam-do,2020-08-17,82.3
90,Gangwon-do,2020-08-18,70.9
93,Gangwon-do,2020-08-18,83.3
95,Gangwon-do,2020-08-18,91.5
98,Gyeonggi-do,2020-08-18,88.9
99,Gyeonggi-do,2020-08-18,89.4
100,Gangwon-do,2020-08-18,84
101,Gangwon-do,2020-08-18,78.4
102,Incheon,2020-08-18,98.5
104,Gangwon-do,2020-08-18,70.3
105,Gangwon-do,2020-08-18,60
106,Gangwon-do,2020-08-18,74.1
108,Seoul,2020-08-18,76.3
112,Incheon,2020-08-18,78.8
114,Gangwon-do,2020-08-18,76.3
115,Gyeongsangbuk-do,2020-08-18,85.8
119,Gyeonggi-do,2020-08-18,84.4
121,Gangwon-do,2020-08-18,82.9
127,Chungcheongbuk-do,2020-08-18,81
129,Chungcheongnam-do,2020-08-18,80.8
130,Gyeongsangbuk-do,2020-08-18,84.3
131,Chungcheongbuk-do,2020-08-18,71.8
133,Daejeon,2020-08-18,80.1
135,Chungcheongbuk-do,2020-08-18,77.1
136,Gyeongsangbuk-do,2020-08-18,78.5
137,Gyeongsangbuk-do,2020-08-18,82.4
138,Gyeongsangbuk-do,2020-08-18,68.5
140,Jeollabuk-do,2020-08-18,82.5
143,Daegu,2020-08-18,63.3
146,Jeollabuk-do,2020-08-18,73.1
152,Ulsan,2020-08-18,80.4
155,Gyeongsangnam-do,2020-08-18,74.3
156,Gwangju,2020-08-18,82.1
159,Busan,2020-08-18,74.4
162,Gyeongsangnam-do,2020-08-18,95.9
165,Jeollanam-do,2020-08-18,79.6
168,Jeollanam-do,2020-08-18,81.1
169,Jeollanam-do,2020-08-18,92.3
170,Jeollanam-do,2020-08-18,77.3
172,Jeollabuk-do,2020-08-18,83.4
174,Jeollanam-do,2020-08-18,81.1
177,Chungcheongnam-do,2020-08-18,82.3
184,Jeju-do,2020-08-18,69
185,Jeju-do,2020-08-18,84.4
188,Jeju-do,2020-08-18,74.4
189,Jeju-do,2020-08-18,81.6
192,Gyeongsangnam-do,2020-08-18,79.5
201,Incheon,2020-08-18,87.9
202,Gyeonggi-do,2020-08-18,82.9
203,Gyeonggi-do,2020-08-18,84.8
211,Gangwon-do,2020-08-18,79.3
212,Gangwon-do,2020-08-18,78.3
216,Gangwon-do,2020-08-18,75.4
217,Gangwon-do,2020-08-18,83.5
221,Chungcheongbuk-do,2020-08-18,86.6
226,Chungcheongbuk-do,2020-08-18,84
232,Chungcheongnam-do,2020-08-18,87.3
235,Chungcheongnam-do,2020-08-18,82.9
236,Chungcheongnam-do,2020-08-18,83.8
238,Chungcheongnam-do,2020-08-18,80.5
239,Sejong,2020-08-18,80.8
243,Chungcheongnam-do,2020-08-18,84.8
244,Jeollabuk-do,2020-08-18,82.1
245,Jeollabuk-do,2020-08-18,77.9
247,Jeollabuk-do,2020-08-18,80.6
248,Jeollabuk-do,2020-08-18,86.3
251,Jeollabuk-do,2020-08-18,79.1
252,Jeollanam-do,2020-08-18,80.3
253,Gyeongsangnam-do,2020-08-18,76.3
254,Jeollabuk-do,2020-08-18,79.8
255,Gyeongsangnam-do,2020-08-18,77
257,Gyeongsangnam-do,2020-08-18,77.8
258,Jeollanam-do,2020-08-18,81.9
259,Jeollanam-do,2020-08-18,75.1
260,Jeollanam-do,2020-08-18,79.5
261,Jeollanam-do,2020-08-18,83.4
262,Jeollanam-do,2020-08-18,81
264,Gyeongsangnam-do,2020-08-18,77.4
266,Jeollanam-do,2020-08-18,72.1
268,Jeollanam-do,2020-08-18,82.8
271,Gyeongsangbuk-do,2020-08-18,86
272,Gyeongsangbuk-do,2020-08-18,80.3
273,Gyeongsangbuk-do,2020-08-18,79.4
276,Gyeongsangbuk-do,2020-08-18,87.6
277,Gyeongsangbuk-do,2020-08-18,77.3
278,Gyeongsangbuk-do,2020-08-18,82.6
279,Gyeongsangbuk-do,2020-08-18,85.9
281,Gyeongsangbuk-do,2020-08-18,77.1
283,Gyeongsangbuk-do,2020-08-18,78
284,Gyeongsangnam-do,2020-08-18,80.1
285,Gyeongsangnam-do,2020-08-18,81
288,Gyeongsangnam-do,2020-08-18,74.1
289,Gyeongsangnam-do,2020-08-18,80
294,Gyeongsangnam-do,2020-08-18,78.9
295,Gyeongsangnam-do,2020-08-18,82.9
90,Gangwon-do,2020-08-19,58.8
93,Gangwon-do,2020-08-19,83.8
95,Gangwon-do,2020-08-19,92.1
98,Gyeonggi-do,2020-08-19,87
99,Gyeonggi-do,2020-08-19,87.6
100,Gangwon-do,2020-08-19,76.6
101,Gangwon-do,2020-08-19,78.1
102,Incheon,2020-08-19,99.5
104,Gangwon-do,2020-08-19,60.1
105,Gangwon-do,2020-08-19,51.3
106,Gangwon-do,2020-08-19,69.5
108,Seoul,2020-08-19,76.8
112,Incheon,2020-08-19,79.1
114,Gangwon-do,2020-08-19,72.8
115,Gyeongsangbuk-do,2020-08-19,82.6
119,Gyeonggi-do,2020-08-19,84.6
121,Gangwon-do,2020-08-19,82.5
127,Chungcheongbuk-do,2020-08-19,80.1
129,Chungcheongnam-do,2020-08-19,81.3
130,Gyeongsangbuk-do,2020-08-19,74
131,Chungcheongbuk-do,2020-08-19,70.9
133,Daejeon,2020-08-19,80.4
135,Chungcheongbuk-do,2020-08-19,75
136,Gyeongsangbuk-do,2020-08-19,76.1
137,Gyeongsangbuk-do,2020-08-19,77.6
138,Gyeongsangbuk-do,2020-08-19,60.3
140,Jeollabuk-do,2020-08-19,84.9
143,Daegu,2020-08-19,59.4
146,Jeollabuk-do,2020-08-19,72.8
152,Ulsan,2020-08-19,72
155,Gyeongsangnam-do,2020-08-19,75.8
156,Gwangju,2020-08-19,79.8
159,Busan,2020-08-19,74.8
162,Gyeongsangnam-do,2020-08-19,91.1
165,Jeollanam-do,2020-08-19,79.1
168,Jeollanam-do,2020-08-19,78.3
169,Jeollanam-do,2020-08-19,92.6
170,Jeollanam-do,2020-08-19,75.9
172,Jeollabuk-do,2020-08-19,81.6
174,Jeollanam-do,2020-08-19,76.3
177,Chungcheongnam-do,2020-08-19,81.5
184,Jeju-do,2020-08-19,74.5
185,Jeju-do,2020-08-19,86.3
188,Jeju-do,2020-08-19,73.5
189,Jeju-do,2020-08-19,79.3
192,Gyeongsangnam-do,2020-08-19,78.5
201,Incheon,2020-08-19,89.8
202,Gyeonggi-do,2020-08-19,83.8
203,Gyeonggi-do,2020-08-19,83.6
211,Gangwon-do,2020-08-19,79
212,Gangwon-do,2020-08-19,78.6
216,Gangwon-do,2020-08-19,61.1
217,Gangwon-do,2020-08-19,83.3
221,Chungcheongbuk-do,2020-08-19,83.8
226,Chungcheongbuk-do,2020-08-19,81.9
232,Chungcheongnam-do,2020-08-19,83.4
235,Chungcheongnam-do,2020-08-19,83.4
236,Chungcheongnam-do,2020-08-19,84.3
238,Chungcheongnam-do,2020-08-19,79.5
239,Sejong,2020-08-19,78.4
243,Chungcheongnam-do,2020-08-19,84
244,Jeollabuk-do,2020-08-19,80.9
245,Jeollabuk-do,2020-08-19,78.1
247,Jeollabuk-do,2020-08-19,77.3
248,Jeollabuk-do,2020-08-19,84.5
251,Jeollabuk-do,2020-08-19,78.3
252,Jeollanam-do,2020-08-19,79.4
253,Gyeongsangnam-do,2020-08-19,79.3
254,Jeollabuk-do,2020-08-19,76.9
255,Gyeongsangnam-do,2020-08-19,75.8
257,Gyeongsangnam-do,2020-08-19,78
258,Jeollanam-do,2020-08-19,76.6
259,Jeollanam-do,2020-08-19,74.5
260,Jeollanam-do,2020-08-19,75.9
261,Jeollanam-do,2020-08-19,82.3
262,Jeollanam-do,2020-08-19,80.3
263,Gyeongsangnam-do,2020-08-19,78.5
264,Gyeongsangnam-do,2020-08-19,72.4
266,Jeollanam-do,2020-08-19,69.5
268,Jeollanam-do,2020-08-19,82.4
271,Gyeongsangbuk-do,2020-08-19,82.9
272,Gyeongsangbuk-do,2020-08-19,75.9
273,Gyeongsangbuk-do,2020-08-19,76.8
276,Gyeongsangbuk-do,2020-08-19,86.6
277,Gyeongsangbuk-do,2020-08-19,68.8
278,Gyeongsangbuk-do,2020-08-19,80
279,Gyeongsangbuk-do,2020-08-19,82.4
281,Gyeongsangbuk-do,2020-08-19,70.1
283,Gyeongsangbuk-do,2020-08-19,74.4
284,Gyeongsangnam-do,2020-08-19,76.5
285,Gyeongsangnam-do,2020-08-19,82.6
288,Gyeongsangnam-do,2020-08-19,70.6
289,Gyeongsangnam-do,2020-08-19,73.9
294,Gyeongsangnam-do,2020-08-19,78.3
295,Gyeongsangnam-do,2020-08-19,79.6
90,Gangwon-do,2020-08-20,86.6
93,Gangwon-do,2020-08-20,83.4
95,Gangwon-do,2020-08-20,95.5
98,Gyeonggi-do,2020-08-20,89.3
99,Gyeonggi-do,2020-08-20,90.6
100,Gangwon-do,2020-08-20,91.8
101,Gangwon-do,2020-08-20,76.1
102,Incheon,2020-08-20,99.8
104,Gangwon-do,2020-08-20,83.4
105,Gangwon-do,2020-08-20,75.5
106,Gangwon-do,2020-08-20,83.3
108,Seoul,2020-08-20,76
112,Incheon,2020-08-20,78
114,Gangwon-do,2020-08-20,71.6
115,Gyeongsangbuk-do,2020-08-20,78.3
119,Gyeonggi-do,2020-08-20,81.5
121,Gangwon-do,2020-08-20,78
127,Chungcheongbuk-do,2020-08-20,78
129,Chungcheongnam-do,2020-08-20,81.3
130,Gyeongsangbuk-do,2020-08-20,79.4
131,Chungcheongbuk-do,2020-08-20,69.5
133,Daejeon,2020-08-20,76.5
135,Chungcheongbuk-do,2020-08-20,74.1
136,Gyeongsangbuk-do,2020-08-20,73.4
137,Gyeongsangbuk-do,2020-08-20,78.4
138,Gyeongsangbuk-do,2020-08-20,75.6
140,Jeollabuk-do,2020-08-20,83.5
143,Daegu,2020-08-20,60
146,Jeollabuk-do,2020-08-20,74.3
152,Ulsan,2020-08-20,73.4
155,Gyeongsangnam-do,2020-08-20,73.5
156,Gwangju,2020-08-20,82
159,Busan,2020-08-20,66.9
162,Gyeongsangnam-do,2020-08-20,95.4
165,Jeollanam-do,2020-08-20,84
168,Jeollanam-do,2020-08-20,78.4
169,Jeollanam-do,2020-08-20,93.1
170,Jeollanam-do,2020-08-20,78.6
172,Jeollabuk-do,2020-08-20,84.1
174,Jeollanam-do,2020-08-20,80.5
177,Chungcheongnam-do,2020-08-20,81.8
184,Jeju-do,2020-08-20,73.4
185,Jeju-do,2020-08-20,87.3
188,Jeju-do,2020-08-20,77.8
189,Jeju-do,2020-08-20,78.5
192,Gyeongsangnam-do,2020-08-20,77.4
201,Incheon,2020-08-20,89.5
202,Gyeonggi-do,2020-08-20,82
203,Gyeonggi-do,2020-08-20,84.3
211,Gangwon-do,2020-08-20,77.3
212,Gangwon-do,2020-08-20,75.5
216,Gangwon-do,2020-08-20,80.8
217,Gangwon-do,2020-08-20,79.3
221,Chungcheongbuk-do,2020-08-20,82.4
226,Chungcheongbuk-do,2020-08-20,80.6
232,Chungcheongnam-do,2020-08-20,82.4
235,Chungcheongnam-do,2020-08-20,82.5
236,Chungcheongnam-do,2020-08-20,82.9
238,Chungcheongnam-do,2020-08-20,78.4
239,Sejong,2020-08-20,76.5
243,Chungcheongnam-do,2020-08-20,84.1
244,Jeollabuk-do,2020-08-20,81.4
245,Jeollabuk-do,2020-08-20,77.3
247,Jeollabuk-do,2020-08-20,77.1
248,Jeollabuk-do,2020-08-20,86
251,Jeollabuk-do,2020-08-20,77.3
252,Jeollanam-do,2020-08-20,83.1
253,Gyeongsangnam-do,2020-08-20,74.9
254,Jeollabuk-do,2020-08-20,79.5
255,Gyeongsangnam-do,2020-08-20,75.5
257,Gyeongsangnam-do,2020-08-20,69.6
258,Jeollanam-do,2020-08-20,80.9
259,Jeollanam-do,2020-08-20,77.3
260,Jeollanam-do,2020-08-20,80
261,Jeollanam-do,2020-08-20,84.9
262,Jeollanam-do,2020-08-20,79.6
263,Gyeongsangnam-do,2020-08-20,76.8
264,Gyeongsangnam-do,2020-08-20,72.6
266,Jeollanam-do,2020-08-20,66.1
268,Jeollanam-do,2020-08-20,87.4
271,Gyeongsangbuk-do,2020-08-20,79.1
272,Gyeongsangbuk-do,2020-08-20,83.5
273,Gyeongsangbuk-do,2020-08-20,80
276,Gyeongsangbuk-do,2020-08-20,85
277,Gyeongsangbuk-do,2020-08-20,76.1
278,Gyeongsangbuk-do,2020-08-20,78.5
281,Gyeongsangbuk-do,2020-08-20,72.8
283,Gyeongsangbuk-do,2020-08-20,72.6
284,Gyeongsangnam-do,2020-08-20,76.1
285,Gyeongsangnam-do,2020-08-20,79.8
288,Gyeongsangnam-do,2020-08-20,70.3
289,Gyeongsangnam-do,2020-08-20,74.4
294,Gyeongsangnam-do,2020-08-20,74.3
295,Gyeongsangnam-do,2020-08-20,79
90,Gangwon-do,2020-08-21,94.8
93,Gangwon-do,2020-08-21,89.9
95,Gangwon-do,2020-08-21,100
98,Gyeonggi-do,2020-08-21,96.5
99,Gyeonggi-do,2020-08-21,95.4
100,Gangwon-do,2020-08-21,97
101,Gangwon-do,2020-08-21,83.8
102,Incheon,2020-08-21,96.4
104,Gangwon-do,2020-08-21,94.4
105,Gangwon-do,2020-08-21,90.6
106,Gangwon-do,2020-08-21,91.9
108,Seoul,2020-08-21,83.1
112,Incheon,2020-08-21,81.6
114,Gangwon-do,2020-08-21,74.9
115,Gyeongsangbuk-do,2020-08-21,97.9
119,Gyeonggi-do,2020-08-21,83.8
121,Gangwon-do,2020-08-21,77.4
127,Chungcheongbuk-do,2020-08-21,79.1
129,Chungcheongnam-do,2020-08-21,84.3
130,Gyeongsangbuk-do,2020-08-21,90.3
131,Chungcheongbuk-do,2020-08-21,71.3
133,Daejeon,2020-08-21,79.8
135,Chungcheongbuk-do,2020-08-21,77.4
136,Gyeongsangbuk-do,2020-08-21,74.9
137,Gyeongsangbuk-do,2020-08-21,83.9
138,Gyeongsangbuk-do,2020-08-21,84.3
140,Jeollabuk-do,2020-08-21,86.9
143,Daegu,2020-08-21,71.8
146,Jeollabuk-do,2020-08-21,74
152,Ulsan,2020-08-21,86.1
155,Gyeongsangnam-do,2020-08-21,78.6
156,Gwangju,2020-08-21,85
159,Busan,2020-08-21,76.4
162,Gyeongsangnam-do,2020-08-21,93.4
165,Jeollanam-do,2020-08-21,83
168,Jeollanam-do,2020-08-21,83.6
169,Jeollanam-do,2020-08-21,91.4
170,Jeollanam-do,2020-08-21,85.5
172,Jeollabuk-do,2020-08-21,84.9
174,Jeollanam-do,2020-08-21,85.4
177,Chungcheongnam-do,2020-08-21,84.3
184,Jeju-do,2020-08-21,76.4
185,Jeju-do,2020-08-21,86.5
188,Jeju-do,2020-08-21,77.9
189,Jeju-do,2020-08-21,83.6
192,Gyeongsangnam-do,2020-08-21,80.8
201,Incheon,2020-08-21,93.1
202,Gyeonggi-do,2020-08-21,85.6
203,Gyeonggi-do,2020-08-21,87
211,Gangwon-do,2020-08-21,81.1
212,Gangwon-do,2020-08-21,76.4
216,Gangwon-do,2020-08-21,93
217,Gangwon-do,2020-08-21,79.5
221,Chungcheongbuk-do,2020-08-21,79.3
226,Chungcheongbuk-do,2020-08-21,82.8
232,Chungcheongnam-do,2020-08-21,85
235,Chungcheongnam-do,2020-08-21,83.5
236,Chungcheongnam-do,2020-08-21,83.9
238,Chungcheongnam-do,2020-08-21,79.5
239,Sejong,2020-08-21,78.6
243,Chungcheongnam-do,2020-08-21,86.3
244,Jeollabuk-do,2020-08-21,85.9
245,Jeollabuk-do,2020-08-21,77.8
247,Jeollabuk-do,2020-08-21,80.6
248,Jeollabuk-do,2020-08-21,86.9
251,Jeollabuk-do,2020-08-21,78.8
252,Jeollanam-do,2020-08-21,81.9
253,Gyeongsangnam-do,2020-08-21,78.5
254,Jeollabuk-do,2020-08-21,83.1
255,Gyeongsangnam-do,2020-08-21,80.6
257,Gyeongsangnam-do,2020-08-21,75.5
258,Jeollanam-do,2020-08-21,84.5
259,Jeollanam-do,2020-08-21,79.8
260,Jeollanam-do,2020-08-21,85.6
261,Jeollanam-do,2020-08-21,85.1
262,Jeollanam-do,2020-08-21,85.1
263,Gyeongsangnam-do,2020-08-21,78.6
264,Gyeongsangnam-do,2020-08-21,80.3
266,Jeollanam-do,2020-08-21,76.6
268,Jeollanam-do,2020-08-21,84.6
271,Gyeongsangbuk-do,2020-08-21,80.6
272,Gyeongsangbuk-do,2020-08-21,80.6
273,Gyeongsangbuk-do,2020-08-21,82.8
276,Gyeongsangbuk-do,2020-08-21,91.6
277,Gyeongsangbuk-do,2020-08-21,87.9
278,Gyeongsangbuk-do,2020-08-21,79.4
281,Gyeongsangbuk-do,2020-08-21,81.8
283,Gyeongsangbuk-do,2020-08-21,80.1
284,Gyeongsangnam-do,2020-08-21,84.5
285,Gyeongsangnam-do,2020-08-21,82.8
288,Gyeongsangnam-do,2020-08-21,71.9
289,Gyeongsangnam-do,2020-08-21,81.4
294,Gyeongsangnam-do,2020-08-21,77.5
295,Gyeongsangnam-do,2020-08-21,82
90,Gangwon-do,2020-08-22,94.3
93,Gangwon-do,2020-08-22,93
95,Gangwon-do,2020-08-22,98.1
98,Gyeonggi-do,2020-08-22,93.9
99,Gyeonggi-do,2020-08-22,92.8
100,Gangwon-do,2020-08-22,96.4
101,Gangwon-do,2020-08-22,86.5
102,Incheon,2020-08-22,98.4
104,Gangwon-do,2020-08-22,95.6
105,Gangwon-do,2020-08-22,91.6
106,Gangwon-do,2020-08-22,94.5
108,Seoul,2020-08-22,87.4
112,Incheon,2020-08-22,80.1
114,Gangwon-do,2020-08-22,80
115,Gyeongsangbuk-do,2020-08-22,96.5
119,Gyeonggi-do,2020-08-22,91.6
121,Gangwon-do,2020-08-22,81.1
127,Chungcheongbuk-do,2020-08-22,84
129,Chungcheongnam-do,2020-08-22,84.5
130,Gyeongsangbuk-do,2020-08-22,90.3
131,Chungcheongbuk-do,2020-08-22,78.6
133,Daejeon,2020-08-22,91.5
135,Chungcheongbuk-do,2020-08-22,82.8
136,Gyeongsangbuk-do,2020-08-22,77.5
137,Gyeongsangbuk-do,2020-08-22,88.6
138,Gyeongsangbuk-do,2020-08-22,86.6
140,Jeollabuk-do,2020-08-22,88.3
143,Daegu,2020-08-22,69.8
146,Jeollabuk-do,2020-08-22,83.6
152,Ulsan,2020-08-22,87.4
155,Gyeongsangnam-do,2020-08-22,75.1
156,Gwangju,2020-08-22,85.9
159,Busan,2020-08-22,73.5
162,Gyeongsangnam-do,2020-08-22,92.1
165,Jeollanam-do,2020-08-22,79
168,Jeollanam-do,2020-08-22,77.5
169,Jeollanam-do,2020-08-22,92.4
170,Jeollanam-do,2020-08-22,83.1
172,Jeollabuk-do,2020-08-22,85.1
174,Jeollanam-do,2020-08-22,85.1
177,Chungcheongnam-do,2020-08-22,86.3
184,Jeju-do,2020-08-22,82
185,Jeju-do,2020-08-22,84.9
188,Jeju-do,2020-08-22,80.1
189,Jeju-do,2020-08-22,85.3
192,Gyeongsangnam-do,2020-08-22,79.1
201,Incheon,2020-08-22,92.1
202,Gyeonggi-do,2020-08-22,89.9
203,Gyeonggi-do,2020-08-22,94.1
211,Gangwon-do,2020-08-22,86.3
212,Gangwon-do,2020-08-22,86.9
216,Gangwon-do,2020-08-22,85.9
217,Gangwon-do,2020-08-22,85
221,Chungcheongbuk-do,2020-08-22,83.6
226,Chungcheongbuk-do,2020-08-22,88.8
232,Chungcheongnam-do,2020-08-22,93.1
235,Chungcheongnam-do,2020-08-22,87.3
236,Chungcheongnam-do,2020-08-22,84.9
238,Chungcheongnam-do,2020-08-22,89.5
239,Sejong,2020-08-22,83.8
243,Chungcheongnam-do,2020-08-22,87.9
244,Jeollabuk-do,2020-08-22,87.1
245,Jeollabuk-do,2020-08-22,81.5
247,Jeollabuk-do,2020-08-22,81.4
248,Jeollabuk-do,2020-08-22,90.3
251,Jeollabuk-do,2020-08-22,81.4
252,Jeollanam-do,2020-08-22,83.1
253,Gyeongsangnam-do,2020-08-22,76.6
254,Jeollabuk-do,2020-08-22,81.3
255,Gyeongsangnam-do,2020-08-22,76.4
257,Gyeongsangnam-do,2020-08-22,75.1
258,Jeollanam-do,2020-08-22,83.3
259,Jeollanam-do,2020-08-22,80.5
260,Jeollanam-do,2020-08-22,82
261,Jeollanam-do,2020-08-22,80.4
262,Jeollanam-do,2020-08-22,82.1
263,Gyeongsangnam-do,2020-08-22,77.3
264,Gyeongsangnam-do,2020-08-22,80.3
266,Jeollanam-do,2020-08-22,73.3
268,Jeollanam-do,2020-08-22,82.8
271,Gyeongsangbuk-do,2020-08-22,87
272,Gyeongsangbuk-do,2020-08-22,86.4
273,Gyeongsangbuk-do,2020-08-22,88
276,Gyeongsangbuk-do,2020-08-22,90.6
277,Gyeongsangbuk-do,2020-08-22,89.5
278,Gyeongsangbuk-do,2020-08-22,76.6
279,Gyeongsangbuk-do,2020-08-22,74.6
281,Gyeongsangbuk-do,2020-08-22,80.3
283,Gyeongsangbuk-do,2020-08-22,81.8
284,Gyeongsangnam-do,2020-08-22,82.9
285,Gyeongsangnam-do,2020-08-22,80.9
288,Gyeongsangnam-do,2020-08-22,68.4
289,Gyeongsangnam-do,2020-08-22,83.4
294,Gyeongsangnam-do,2020-08-22,76.4
295,Gyeongsangnam-do,2020-08-22,78.5
90,Gangwon-do,2020-08-23,86.9
93,Gangwon-do,2020-08-23,85.5
95,Gangwon-do,2020-08-23,91.9
98,Gyeonggi-do,2020-08-23,89.6
99,Gyeonggi-do,2020-08-23,89.6
100,Gangwon-do,2020-08-23,88.1
101,Gangwon-do,2020-08-23,81
102,Incheon,2020-08-23,94.9
104,Gangwon-do,2020-08-23,86.1
105,Gangwon-do,2020-08-23,79.5
106,Gangwon-do,2020-08-23,92.8
108,Seoul,2020-08-23,78.4
112,Incheon,2020-08-23,73.4
114,Gangwon-do,2020-08-23,76.3
115,Gyeongsangbuk-do,2020-08-23,88.9
119,Gyeonggi-do,2020-08-23,83.1
121,Gangwon-do,2020-08-23,82.4
127,Chungcheongbuk-do,2020-08-23,81
129,Chungcheongnam-do,2020-08-23,78.5
131,Chungcheongbuk-do,2020-08-23,70.5
133,Daejeon,2020-08-23,80.6
135,Chungcheongbuk-do,2020-08-23,75.6
136,Gyeongsangbuk-do,2020-08-23,79
137,Gyeongsangbuk-do,2020-08-23,82.5
138,Gyeongsangbuk-do,2020-08-23,81.5
140,Jeollabuk-do,2020-08-23,81.1
143,Daegu,2020-08-23,66.4
146,Jeollabuk-do,2020-08-23,72.3
152,Ulsan,2020-08-23,83.6
155,Gyeongsangnam-do,2020-08-23,76.6
156,Gwangju,2020-08-23,86.4
159,Busan,2020-08-23,77
